Call  Failure,Complains,Subscription  Length,Seconds of Use,Frequency of use,Frequency of SMS,Distinct Called Numbers,Age Group,Status,Customer Value,Churn
9,0,35,2153,38,2,27,3,1,95.64,1
9,0,35,2905,51,171,20,2,0,902.52,0
9,0,35,2990,41,9,16,3,1,157.24,1
9,0,35,3595,74,21,23,3,0,230.76,0
9,0,35,6223,95,6,13,2,0,311.31,0
9,0,36,2268,44,34,31,3,1,228.48,1
9,0,36,2375,55,46,20,3,1,281.2,0
9,0,36,4493,70,15,48,1,0,333.465,0
9,0,36,7080,121,269,32,3,0,1364.04,0
9,0,36,7123,80,109,35,2,0,814.635,0
9,0,36,15370,176,118,26,2,0,1230.57,0
9,0,37,2123,48,0,13,3,1,86.84,0
9,0,37,2383,50,66,35,4,1,225.825,1
9,0,37,4775,76,23,15,2,0,321.795,0
9,0,37,6043,93,7,9,3,0,273.44,0
9,0,37,8515,111,123,28,3,0,837.04,0
9,0,37,11655,155,20,50,4,0,345.25,0
9,0,37,11710,157,13,47,4,0,329.175,0
9,0,37,15485,182,150,30,2,0,1380.015,0
9,0,38,1038,18,28,19,3,1,154.24,1
9,0,38,1243,20,32,19,5,0,66.945,0
9,0,38,1533,23,37,21,4,1,131.4,1
9,0,38,2238,54,8,17,3,1,123.68,0
9,0,38,2840,56,180,25,2,0,940.32,0
9,0,38,2895,58,173,22,2,0,911.385,0
9,0,38,3205,31,12,18,3,0,177.44,0
9,0,38,3530,79,30,28,3,0,264.36,0
9,0,38,3585,81,23,25,3,0,238.64,0
9,0,38,4213,89,18,33,3,0,244.08,0
9,0,38,4705,84,11,28,3,0,235.56,0
9,0,38,4760,86,7,25,3,0,221.84,0
9,0,38,5593,94,29,26,2,0,386.415,1
9,0,38,7210,97,194,26,3,0,1068.28,0
9,0,38,13963,170,9,47,3,0,601.32,0
9,0,38,14018,172,7,44,3,0,595.6,0
9,0,38,15600,188,182,34,2,0,1529.46,0
9,0,39,1780,30,28,28,2,1,207.45,0
9,0,39,2550,39,260,16,3,0,1143.56,0
9,0,39,3103,69,10,33,2,0,187.74,0
9,0,39,3793,61,0,37,1,0,211.97,0
9,0,39,6423,71,94,24,2,0,715.23,0
9,0,39,7170,105,31,28,5,0,155.625,0
9,0,39,8890,117,147,45,3,0,948.28,0
9,0,40,1205,21,29,13,3,1,165.04,0
9,0,40,2033,34,12,10,4,0,81.675,0
9,0,40,2223,48,42,35,3,1,258.84,1
9,0,40,2665,45,292,20,3,0,1276.4,0
9,0,40,4075,67,7,4,3,0,193.68,0
9,0,40,5978,98,12,14,3,0,291.04,0
9,0,40,6033,100,5,11,3,0,265.32,0
9,0,40,11645,162,22,52,4,0,350.175,0
9,0,41,1223,21,35,21,3,1,189.76,0
9,0,41,2780,51,324,24,4,0,880.775,0
9,0,41,4203,96,20,35,3,0,251.96,0
9,0,41,4695,91,13,30,3,0,243.44,0
9,0,41,6798,77,118,41,2,0,840.375,0
9,0,41,13953,177,11,49,3,0,609.2,0
9,0,41,15440,186,158,34,2,0,1414.17,0
9,0,42,4450,73,15,21,3,0,240.92,0
9,0,42,11465,160,19,48,4,0,338.125,0
9,0,43,1195,28,31,15,3,1,172.92,0
9,0,43,4023,94,17,31,3,0,232.68,0
9,0,43,4515,89,10,26,3,0,224.16,0
9,0,43,6885,94,203,32,3,0,1091.16,0
9,0,43,13773,175,8,45,3,0,589.92,0
9,0,44,2620,49,300,24,3,0,1306.76,0
9,0,44,2778,66,19,39,2,0,213.48,0
9,0,45,1015,26,28,11,3,1,153.64,0
9,1,15,1873,27,17,13,3,0,144.0,1
9,1,32,2313,40,26,27,3,1,198.12,1
9,1,34,2875,35,0,12,2,1,130.95,1
9,1,35,2990,41,9,16,3,1,157.24,1
9,1,36,2268,44,34,31,3,1,228.48,1
9,1,36,3105,47,41,20,3,1,290.08,1
9,1,36,5218,88,5,9,2,0,261.27,1
9,1,36,7025,119,276,35,3,0,1389.76,0
9,1,38,2238,54,8,17,3,1,123.68,0
9,1,39,905,16,28,17,2,1,167.445,1
9,1,39,2353,60,40,21,3,1,256.52,0
9,1,39,2945,45,17,20,3,1,187.6,1
9,1,41,2050,52,55,26,4,1,190.05,0
9,1,42,2193,58,16,21,3,1,154.04,0
10,0,10,8932,165,65,39,4,0,389.925,0
10,0,11,6008,133,68,36,1,0,711.755,0
10,0,12,8753,163,62,35,4,0,377.9,0
10,0,13,4755,49,227,14,3,0,1100.16,0
10,0,14,1973,33,18,14,3,0,152.24,1
10,0,15,8688,168,71,40,4,0,398.9,0
10,0,15,8742,170,64,37,4,0,382.8,0
10,0,16,1792,31,15,10,3,0,132.92,1
10,0,16,3042,46,40,22,3,0,283.52,0
10,0,16,3098,48,33,19,3,0,257.84,0
10,0,16,5682,130,60,42,1,0,649.66,0
10,0,19,3033,53,42,24,3,0,291.44,0
10,0,21,1270,28,11,9,2,0,107.91,0
10,0,21,2852,51,39,20,3,0,272.12,0
10,0,22,2060,35,40,18,3,0,243.8,0
10,0,23,620,23,0,3,2,1,28.935,0
10,0,24,1110,26,0,9,2,0,51.12,0
10,0,25,995,29,24,20,2,1,154.08,0
10,0,25,1225,32,19,13,2,0,142.065,0
10,0,26,1340,38,51,17,2,0,291.51,0
10,0,27,2278,50,38,68,4,0,153.2,0
10,0,28,295,20,0,9,3,1,12.6,0
10,0,28,2025,47,201,11,3,0,886.88,0
10,0,29,1180,36,27,17,2,0,176.22,0
10,0,29,3590,70,20,27,3,0,226.4,0
10,0,32,1953,47,47,74,5,0,100.5,0
10,0,32,7190,120,268,31,3,0,1364.4,0
10,0,33,1700,44,210,17,3,0,909.76,0
10,0,33,9420,76,0,40,4,0,237.4,0
10,0,34,1390,26,43,11,4,1,142.9,0
10,0,34,3005,57,172,21,2,0,911.79,0
10,0,34,3395,46,10,14,3,1,177.64,1
10,0,34,3695,80,22,24,3,0,239.0,0
10,0,34,4243,62,7,31,2,0,225.225,0
10,0,34,5703,93,28,25,2,0,386.82,1
10,0,34,5758,95,21,22,2,0,357.885,1
10,0,34,7565,126,292,48,2,0,1660.095,0
10,0,34,11770,154,10,48,3,0,516.96,0
10,0,35,4820,83,1,26,3,0,200.12,0
10,0,35,7280,104,30,27,5,0,155.76,0
10,0,35,9000,116,146,44,3,0,948.64,0
10,0,35,9055,118,139,41,3,0,922.92,0
10,0,35,14078,169,0,45,3,0,569.88,0
10,0,36,2338,54,327,20,2,0,1579.14,0
10,0,36,3380,63,196,38,2,0,1036.935,0
10,0,36,3745,38,28,31,3,0,263.32,0
10,0,36,4070,86,46,41,3,0,350.24,0
10,0,36,6143,99,7,10,3,0,277.68,0
10,0,36,11590,152,7,44,4,0,311.05,0
10,0,36,15890,187,151,28,2,0,1402.965,0
10,0,37,2160,51,54,25,3,1,304.44,0
10,0,37,2643,59,9,15,3,1,144.08,0
10,0,37,2695,37,7,3,3,1,137.28,1
10,0,37,4083,60,0,31,1,0,227.865,0
10,0,37,4640,81,7,22,3,0,216.84,0
10,0,37,5693,100,30,27,2,0,395.685,1
10,0,37,6908,76,117,40,2,0,840.78,0
10,0,37,6963,78,110,37,2,0,811.845,0
10,0,37,13898,167,7,41,3,0,590.6,0
10,0,38,1973,40,20,18,3,1,160.52,1
10,0,38,2573,41,28,23,4,0,135.35,0
10,0,38,4198,66,1,35,1,0,240.02,0
10,0,38,4560,72,14,20,3,0,241.28,0
10,0,38,4615,74,7,17,3,0,215.56,0
10,0,38,6518,105,28,27,3,0,376.92,0
10,0,38,7270,111,32,29,5,0,158.715,0
10,0,38,8990,123,148,46,3,0,956.52,0
10,0,39,3070,43,19,20,3,1,200.52,1
10,0,39,3070,50,293,18,3,0,1296.8,0
10,0,39,3370,77,14,30,3,0,193.88,0
10,0,39,4313,72,33,39,1,0,422.675,0
10,0,39,5513,98,27,23,2,0,373.995,1
10,0,39,6995,93,202,31,3,0,1091.52,0
10,0,39,11525,157,16,49,4,0,332.05,0
10,0,39,11580,159,9,46,4,0,315.975,0
10,0,39,15190,178,136,17,2,0,1303.56,0
10,0,40,1943,50,7,4,3,1,107.72,0
10,0,40,2150,58,56,27,3,1,312.32,0
10,0,40,2888,65,18,38,2,0,213.885,0
10,0,40,4083,91,14,32,3,0,222.96,0
10,0,40,4575,86,7,27,3,0,214.44,0
10,0,40,4630,88,0,24,3,0,188.72,0
10,0,40,6898,83,119,42,2,0,849.645,0
10,0,40,7090,109,29,25,5,0,151.485,0
10,0,40,8810,121,145,42,3,0,937.24,0
10,0,40,13833,172,5,46,3,0,580.2,0
10,0,40,13888,174,0,43,3,0,562.48,0
10,0,41,4550,79,16,22,3,0,249.16,0
10,0,41,15565,184,160,34,2,0,1428.705,0
10,0,42,1075,23,25,12,3,0,143.92,0
10,0,42,1970,56,53,23,4,1,183.15,0
10,0,42,2318,56,18,21,3,1,166.96,0
10,0,42,4153,70,9,39,1,0,281.765,0
10,0,42,6718,81,116,38,2,0,827.955,0
10,0,42,6985,100,204,33,3,0,1099.4,0
10,0,43,2878,72,20,40,2,0,222.75,0
10,0,43,4370,77,13,18,3,0,229.88,0
10,0,44,698,18,22,10,3,1,116.64,1
10,0,44,903,20,26,10,5,0,52.845,0
10,0,44,2745,47,302,24,4,0,824.8,0
10,0,44,6805,98,201,29,4,0,675.075,0
10,0,45,565,16,22,8,3,1,111.24,1
10,0,45,1440,30,22,19,3,1,146.8,0
10,0,45,2698,70,17,36,2,0,201.06,0
10,0,47,883,21,29,12,3,1,152.16,0
10,1,11,1982,26,16,12,3,0,144.32,1
10,1,35,2673,49,35,29,3,1,248.88,1
10,1,40,2348,46,44,35,3,1,271.76,1
10,1,44,1193,23,31,12,4,1,107.9,1
11,0,11,5295,56,243,27,3,0,1186.04,0
11,0,11,6133,131,70,36,1,0,729.52,0
11,0,11,8853,169,63,36,4,0,383.05,0
11,0,13,3157,45,30,20,3,0,248.08,0
11,0,13,9228,175,87,53,4,0,452.575,0
11,0,14,5973,129,46,36,1,0,588.61,0
11,0,15,2978,43,27,16,3,0,228.84,0
11,0,15,6087,135,78,40,1,0,771.21,0
11,0,15,6088,135,78,40,1,0,771.265,0
11,0,16,6203,141,110,44,2,0,780.48,0
11,0,16,8527,166,55,42,5,0,212.895,0
11,0,18,2913,48,36,21,3,0,262.44,0
11,0,18,2967,50,29,18,3,0,236.68,0
11,0,20,2600,42,56,31,3,0,329.68,0
11,0,23,745,21,7,3,2,1,65.97,0
11,0,24,1630,37,20,11,2,0,165.015,0
11,0,26,585,19,0,3,2,1,27.18,0
11,0,27,700,25,10,7,2,1,77.625,0
11,0,27,930,28,7,2,2,0,74.61,0
11,0,27,4130,77,36,40,3,0,312.28,0
11,0,28,815,31,42,11,3,1,201.84,0
11,0,28,2063,46,46,73,5,0,100.635,0
11,0,28,9870,77,0,34,4,0,248.675,0
11,0,29,1305,34,29,17,2,0,190.755,0
11,0,29,1810,43,209,16,3,0,910.12,0
11,0,29,1840,27,36,5,4,1,136.675,0
11,0,31,655,29,18,11,2,1,111.78,0
11,0,31,2053,53,48,75,5,0,103.59,0
11,0,31,5818,92,18,23,2,0,346.95,1
11,0,32,1800,50,211,18,3,0,918.0,0
11,0,32,9115,115,136,42,3,0,913.2,0
11,0,33,1873,51,45,71,5,0,96.36,0
11,0,34,1620,48,208,14,3,0,898.72,0
11,0,34,3820,78,24,24,3,0,251.92,0
11,0,34,7023,75,107,38,2,0,800.91,0
11,0,34,8935,113,133,38,3,0,893.92,0
11,0,35,3235,44,11,16,3,1,175.16,1
11,0,35,4675,71,4,18,2,0,231.57,0
11,0,35,7155,116,246,31,2,0,1434.195,0
11,0,35,11690,158,8,45,4,0,316.2,0
11,0,36,4740,87,7,23,3,0,221.08,0
11,0,36,5628,97,17,21,2,0,334.125,1
11,0,36,6843,73,104,34,2,0,779.22,0
11,0,36,7270,122,278,35,3,0,1407.68,0
11,0,36,13998,173,7,42,3,0,594.84,0
11,0,37,2970,53,150,21,2,0,811.035,0
11,0,37,3660,76,0,24,2,0,168.12,0
11,0,37,4495,69,7,14,3,0,210.56,0
11,0,37,4603,71,2,33,1,0,268.07,0
11,0,37,7150,106,26,26,5,0,147.84,0
11,0,37,7385,128,310,39,3,0,1540.52,0
11,0,37,8870,118,142,43,3,0,927.52,0
11,0,37,8925,120,135,40,3,0,901.8,0
11,0,37,12065,164,32,62,4,0,385.725,0
11,0,37,15675,183,159,33,2,0,1429.11,0
11,0,37,15730,185,152,30,2,0,1400.175,0
11,0,38,2483,57,10,17,3,1,141.6,0
11,0,38,3085,59,182,25,2,0,960.48,0
11,0,38,3775,82,32,28,3,0,282.28,0
11,0,38,4623,98,30,45,3,0,308.84,0
11,0,38,5115,93,23,40,3,0,300.32,0
11,0,38,14373,179,21,59,3,0,666.08,0
11,0,39,1148,19,15,4,3,1,106.68,1
11,0,39,1353,21,19,4,5,0,49.11,0
11,0,39,1643,24,24,6,4,1,101.675,1
11,0,39,2030,53,50,24,4,0,177.075,0
11,0,39,3200,65,214,29,3,0,986.6,0
11,0,39,3890,88,64,32,3,0,415.12,0
11,0,39,6108,95,7,10,2,0,310.635,0
11,0,39,6778,78,113,39,2,0,817.02,0
11,0,39,6833,80,106,36,2,0,788.085,0
11,0,40,1015,17,15,2,3,1,101.28,1
11,0,40,1615,30,41,25,3,1,229.8,0
11,0,40,1890,31,15,13,2,1,153.945,0
11,0,40,2855,46,301,23,3,0,1320.04,0
11,0,40,2990,47,17,17,3,1,189.48,1
11,0,40,3903,62,7,22,1,0,256.575,0
11,0,40,4430,74,10,19,3,0,220.16,0
11,0,40,4485,76,3,16,3,0,194.44,0
11,0,40,6223,101,14,14,3,0,308.96,0
11,0,40,15665,190,161,35,2,0,1437.975,0
11,0,41,2418,62,19,22,3,1,175.2,0
11,0,41,6338,107,46,18,3,0,441.8,0
11,0,41,6865,95,198,30,3,0,1070.4,0
11,0,42,1333,22,22,6,3,1,142.2,0
11,0,42,2758,67,14,37,2,0,190.125,0
11,0,42,3040,63,190,29,2,0,994.635,0
11,0,42,3405,38,22,22,4,0,141.075,0
11,0,42,3730,86,40,32,3,0,312.64,0
11,0,42,4278,68,11,39,1,0,299.53,0
11,0,42,15485,188,158,31,2,0,1416.285,0
11,0,43,2845,53,303,25,3,0,1327.92,0
11,0,44,2233,41,22,14,4,0,111.85,0
11,0,44,6178,105,22,18,3,0,339.32,0
11,0,45,2665,51,300,21,4,0,817.9,0
11,1,13,1853,28,12,11,3,0,123.24,1
11,1,33,5638,90,15,19,2,0,325.26,1
11,1,35,3180,42,18,19,3,1,200.88,1
11,1,36,2458,45,43,34,3,1,272.12,1
11,1,36,2513,47,36,31,3,1,246.4,1
11,1,36,5573,95,24,24,2,0,363.06,1
11,1,38,2428,55,17,20,3,1,167.32,0
11,1,38,3170,49,20,21,3,1,208.76,1
11,1,39,2448,52,45,36,3,1,280.0,1
11,1,40,7225,126,286,39,3,0,1438.04,0
11,1,41,2268,50,42,32,4,1,162.95,1
11,1,43,2238,60,16,18,3,1,155.92,0
12,0,11,8978,167,65,36,4,0,391.125,0
12,0,14,3078,49,28,17,3,0,237.08,0
12,0,14,8818,165,41,36,4,0,327.075,0
12,0,15,8932,171,73,40,4,0,410.075,0
12,0,15,8933,171,73,40,4,0,410.1,0
12,0,16,3453,55,52,34,3,0,348.32,0
12,0,16,9048,177,105,44,5,0,295.875,0
12,0,17,4955,56,237,18,3,0,1148.44,0
12,0,17,5793,131,64,27,1,0,677.82,0
12,0,19,6168,137,88,44,1,0,830.775,0
12,0,19,8888,175,81,44,4,0,429.075,0
12,0,25,1415,33,28,16,2,0,191.16,0
12,0,25,1470,35,21,13,2,0,162.225,0
12,0,26,1105,30,11,5,2,1,100.575,0
12,0,26,2260,42,50,22,3,0,292.08,0
12,0,28,1405,40,30,18,2,0,200.025,0
12,0,29,405,21,7,2,3,1,45.04,0
12,0,30,1225,38,27,14,2,0,178.335,0
12,0,30,1933,48,42,72,5,0,92.715,0
12,0,31,780,27,20,11,3,1,112.28,0
12,0,31,1680,45,205,15,3,0,889.0,0
12,0,33,2573,44,33,32,3,1,236.68,1
12,0,33,3790,77,30,31,4,0,171.675,0
12,0,33,9035,119,134,39,3,0,902.16,0
12,0,34,6113,102,40,37,2,0,459.675,0
12,0,34,9530,77,0,25,4,0,240.175,0
12,0,34,15790,182,149,31,2,0,1389.24,0
12,0,35,2393,42,30,28,4,1,135.875,1
12,0,35,2543,54,7,18,3,1,131.88,0
12,0,35,6943,79,105,35,2,0,788.49,0
12,0,35,7690,113,42,39,5,0,180.045,0
12,0,35,9410,125,158,56,3,0,1013.4,0
12,0,36,4595,75,7,15,3,0,214.8,0
12,0,36,15610,180,146,27,2,0,1367.55,0
12,0,37,2363,52,7,14,3,1,124.6,0
12,0,37,3050,44,14,18,3,0,179.76,1
12,0,37,3105,46,7,15,3,1,154.04,1
12,0,37,3490,64,183,23,2,0,983.43,0
12,0,37,3855,39,15,16,3,0,215.76,0
12,0,37,4180,87,33,26,3,0,302.68,0
12,0,37,5413,93,8,26,2,0,283.77,1
12,0,37,7318,85,129,52,2,0,913.635,0
12,0,38,2383,49,32,30,4,1,140.8,1
12,0,38,4388,67,10,38,1,0,300.025,0
12,0,38,4443,69,7,35,1,0,286.66,0
12,0,38,4970,81,26,32,3,0,306.04,0
12,0,38,8710,116,126,45,3,0,857.04,0
12,0,38,11655,154,7,45,3,0,500.36,0
12,0,39,2683,42,15,8,4,0,105.625,0
12,0,39,4705,83,7,23,3,0,219.52,0
12,0,39,6628,106,15,12,3,0,329.36,0
12,0,39,7405,102,214,43,3,0,1156.28,0
12,0,39,11770,160,18,49,4,0,343.25,0
12,0,39,13963,169,7,42,3,0,593.28,0
12,0,39,15545,185,155,32,2,0,1405.35,0
12,0,39,15600,187,148,29,2,0,1376.415,0
12,0,40,2298,57,13,19,3,0,146.2,0
12,0,40,3298,74,30,50,2,0,286.74,0
12,0,40,3480,78,18,15,3,0,214.32,0
12,0,40,4820,89,9,27,3,0,232.36,0
12,0,40,7350,124,288,39,3,0,1450.96,0
12,0,40,11885,166,50,53,4,0,426.275,0
12,0,40,14078,175,7,46,3,0,598.12,0
12,0,41,4378,74,12,40,1,0,310.86,0
12,0,41,4935,95,41,31,4,0,228.25,0
12,0,41,14193,181,39,50,3,0,730.96,0
12,0,42,2725,48,297,22,4,0,811.825,0
12,0,42,3165,61,192,29,2,0,1009.17,0
12,0,42,3855,84,42,32,3,0,325.56,0
12,0,43,4198,72,9,36,1,0,284.35,0
12,0,43,11725,164,26,53,4,0,362.225,0
12,0,44,4283,98,24,36,3,0,271.24,0
12,0,44,4775,93,17,31,3,0,262.72,0
12,0,44,6303,103,24,18,3,0,352.24,0
12,0,44,14033,179,15,50,3,0,628.48,0
12,0,46,1275,30,35,16,3,1,192.2,0
12,1,11,2393,35,28,24,3,0,209.12,1
12,1,32,3295,41,8,17,3,1,165.44,1
12,1,32,5738,96,16,20,2,0,334.53,1
12,1,34,3115,39,7,13,3,1,154.16,1
12,1,35,7675,127,279,33,3,0,1428.08,0
12,1,37,2570,60,66,37,4,1,230.75,1
12,1,38,2328,47,39,33,3,0,251.0,1
12,1,40,2353,59,6,16,3,1,120.48,0
13,0,12,5405,57,230,12,3,0,1138.48,0
13,0,14,9337,176,74,38,4,0,422.825,0
13,0,15,6277,136,87,43,1,0,831.215,0
13,0,15,6333,138,80,40,1,0,795.905,0
13,0,17,2053,35,22,15,3,0,171.52,1
13,0,17,3043,45,7,17,3,0,151.52,0
13,0,17,8638,167,59,27,5,0,220.575,0
13,0,18,3157,51,38,21,3,0,280.32,0
13,0,18,3158,51,38,21,3,0,280.36,0
13,0,18,6268,143,89,45,1,0,842.105,0
13,0,19,3273,57,70,25,4,0,258.25,0
13,0,19,9013,173,83,44,5,0,262.29,0
13,0,20,6087,141,86,41,2,0,667.26,0
13,0,21,2710,43,43,16,3,0,282.12,0
13,0,22,1530,32,18,14,2,0,151.29,0
13,0,22,3113,55,46,25,3,0,310.72,0
13,0,24,1350,30,15,10,2,0,129.6,0
13,0,27,890,26,19,10,2,1,126.72,0
13,0,27,945,28,12,7,3,1,86.92,0
13,0,27,1285,35,24,15,2,0,167.4,0
13,0,27,1340,37,17,12,2,0,138.465,0
13,0,28,2473,55,58,85,5,0,124.92,0
13,0,28,4240,78,23,25,3,0,264.72,0
13,0,29,2220,52,221,28,3,0,974.88,0
13,0,30,880,33,21,12,2,1,135.585,0
13,0,32,700,31,18,8,3,1,101.24,0
13,0,32,5863,94,18,20,2,0,349.065,1
13,0,32,10070,84,0,38,4,0,253.85,0
13,0,33,9160,117,136,39,3,0,915.08,0
13,0,35,4503,66,0,36,1,0,251.295,0
13,0,35,15710,186,147,28,2,0,1376.82,0
13,0,36,2463,58,7,15,3,1,128.84,0
13,0,36,5818,98,26,24,2,0,383.22,1
13,0,36,7460,123,287,38,3,0,1451.32,0
13,0,36,9000,115,112,39,3,0,812.6,0
13,0,37,4323,64,7,32,1,0,279.785,0
13,0,37,5933,104,58,28,3,0,473.48,0
13,0,37,9115,121,144,43,3,0,945.44,0
13,0,37,16085,192,171,45,2,0,1501.965,0
13,0,38,2838,64,29,32,3,1,232.08,0
13,0,38,3275,60,191,28,2,0,1009.575,0
13,0,38,3965,83,41,31,3,0,325.92,0
13,0,38,4020,85,34,28,3,0,300.2,0
13,0,38,6908,75,83,35,2,0,687.735,0
13,0,38,9230,127,176,47,3,0,1078.28,0
13,0,38,12175,165,19,47,4,0,356.0,0
13,0,39,4560,71,7,15,2,0,239.895,0
13,0,39,4733,99,17,30,3,0,261.28,0
13,0,39,5225,94,10,25,3,0,252.76,0
13,0,39,7023,81,115,39,2,0,837.18,0
13,0,39,7450,130,289,40,3,0,1459.2,0
13,0,39,14483,180,8,44,3,0,618.52,0
13,0,40,3265,55,313,35,4,0,865.5,0
13,0,40,4258,69,6,37,1,0,270.985,0
13,0,40,4313,71,0,34,1,0,241.12,0
13,0,40,4675,77,12,19,3,0,238.08,0
13,0,40,5773,102,34,28,2,0,417.375,0
13,0,40,6413,102,23,17,3,0,352.6,0
13,0,40,7138,87,147,43,3,0,877.0,0
13,0,41,1725,31,28,10,3,1,182.24,0
13,0,41,3265,67,193,30,2,0,1018.44,0
13,0,41,3955,90,43,33,3,0,333.8,0
13,0,41,4790,83,44,23,3,0,370.92,0
13,0,41,7270,128,286,36,3,0,1439.92,0
13,0,41,7350,113,36,30,5,0,165.945,0
13,0,41,9070,125,152,47,3,0,975.8,0
13,0,43,2230,60,60,28,4,1,207.25,0
13,0,43,3085,65,190,26,3,0,886.0,0
13,0,43,3775,88,40,29,3,0,314.52,0
13,0,43,6403,109,25,19,3,0,360.48,0
13,0,43,6978,85,123,43,2,0,871.335,0
13,0,43,11850,162,28,53,4,0,370.3,0
13,0,44,4630,81,20,23,3,0,268.44,0
13,0,44,4900,91,19,31,3,0,275.64,0
13,0,44,14158,177,17,50,3,0,641.4,0
13,0,45,6223,107,22,15,3,0,341.2,0
13,0,45,7065,102,208,34,4,0,699.175,0
13,0,46,2958,74,24,41,2,0,244.44,0
13,1,25,390,31,0,9,2,1,18.945,1
13,1,33,3215,45,7,14,3,1,158.4,1
13,1,34,2493,48,31,29,3,1,225.64,1
13,1,35,3590,51,30,31,3,1,265.64,1
13,1,35,5703,92,0,20,2,0,260.775,1
13,1,36,2868,54,55,46,3,1,336.88,1
13,1,36,5818,98,26,24,2,0,383.22,1
14,0,12,6392,135,77,41,1,0,782.485,0
14,0,14,6213,133,74,37,2,0,618.57,0
14,0,15,9122,172,82,43,4,0,437.35,0
14,0,15,9178,174,75,40,5,0,252.78,0
14,0,17,3562,56,39,19,3,0,300.72,0
14,0,17,6202,140,76,39,2,0,627.39,0
14,0,18,9113,179,84,45,4,0,442.3,0
14,0,20,8932,177,81,41,5,0,258.135,0
14,0,22,3238,53,48,25,3,0,323.64,0
14,0,23,1450,36,16,11,2,0,138.87,0
14,0,24,1005,25,9,8,2,1,86.85,0
14,0,25,1825,42,40,28,2,0,264.015,0
14,0,26,825,23,7,4,3,1,61.92,0
14,0,28,15060,221,0,78,2,0,687.645,0
14,0,29,760,28,15,9,3,0,91.52,0
14,0,29,815,30,8,6,3,1,65.8,0
14,0,29,10130,81,0,39,4,0,255.275,0
14,0,31,9950,79,0,35,4,0,250.725,0
14,0,34,2133,55,52,76,5,0,110.82,0
14,0,34,9940,86,0,37,4,0,250.65,0
14,0,35,1880,52,215,19,3,0,937.28,0
14,0,35,4080,82,31,29,3,0,290.48,0
14,0,35,6223,103,27,22,2,0,406.17,0
14,0,35,14125,208,22,30,2,0,743.985,0
14,0,36,3180,41,7,14,3,1,156.84,1
14,0,36,4423,70,7,33,2,0,233.685,0
14,0,36,7800,114,29,24,5,0,162.21,0
14,0,36,9520,126,145,41,3,0,965.84,0
14,0,37,2458,44,9,29,3,1,136.08,1
14,0,37,3900,80,28,25,3,0,271.2,0
14,0,38,2573,50,41,33,4,1,168.075,1
14,0,38,2680,61,53,22,4,1,201.025,0
14,0,38,3410,53,48,22,3,1,330.52,1
14,0,38,4798,76,22,50,1,0,389.07,0
14,0,38,5523,94,12,11,2,0,306.765,1
14,0,38,7330,125,283,37,3,0,1430.2,0
14,0,38,7428,86,116,37,2,0,860.13,0
14,0,38,15675,182,125,28,2,0,1276.065,0
14,0,39,5080,82,30,17,3,0,326.48,0
14,0,39,8820,117,130,30,3,0,877.48,0
14,0,39,11960,161,27,52,4,0,370.525,0
14,0,39,15790,188,157,32,2,0,1425.51,0
14,0,40,2543,60,15,19,3,1,164.12,0
14,0,40,3145,62,187,27,2,0,985.815,0
14,0,40,3835,85,37,30,3,0,304.8,0
14,0,40,3890,87,30,27,3,0,279.08,0
14,0,40,5010,90,18,30,3,0,276.0,0
14,0,40,5898,100,36,28,2,0,431.91,1
14,0,40,7515,103,201,28,3,0,1108.72,0
14,0,40,14268,176,16,49,3,0,641.76,0
14,0,40,15905,194,189,36,3,0,1399.96,0
14,0,41,3408,75,17,35,2,0,233.235,0
14,0,41,9195,123,154,47,3,0,988.72,0
14,0,42,6283,104,19,16,3,0,331.48,0
14,0,42,11950,168,29,54,4,0,375.45,0
14,0,43,5000,97,20,32,3,0,283.88,0
14,0,43,7103,83,125,43,2,0,885.87,0
14,0,43,14258,183,18,51,3,0,649.64,0
14,0,43,15745,192,165,36,2,0,1459.665,0
14,0,44,4755,79,22,23,3,0,281.36,0
14,0,44,11770,166,26,50,4,0,363.4,0
14,0,45,4820,95,17,28,4,0,165.375,0
14,0,45,14078,181,15,47,3,0,630.36,0
14,0,46,2925,55,307,26,4,0,842.0,0
14,1,12,2502,36,15,9,3,0,161.52,1
14,1,17,6148,138,83,42,1,0,802.23,0
14,1,37,3295,47,16,18,3,1,197.68,1
14,1,38,2573,50,41,33,4,1,168.075,1
14,1,39,2428,54,7,15,3,1,127.28,0
14,1,39,2688,56,73,37,4,1,251.1,1
14,1,40,2543,60,15,19,3,1,164.12,0
14,1,41,2658,66,47,23,4,1,185.6,0
14,1,41,3250,51,24,22,3,1,228.04,1
14,1,42,2528,54,49,37,4,1,187.05,1
14,1,44,2498,64,23,23,3,1,194.48,0
15,0,12,9237,171,72,41,4,0,415.2,0
15,0,13,6313,139,75,38,1,0,767.36,0
15,0,14,9058,169,69,37,5,0,241.905,0
15,0,15,6688,145,99,55,1,0,920.315,0
15,0,17,8993,174,78,42,5,0,254.505,0
15,0,17,9047,176,71,39,5,0,244.845,0
15,0,18,3347,52,47,24,3,0,323.96,0
15,0,18,5987,136,67,44,2,0,577.035,0
15,0,21,3338,59,49,26,3,0,331.88,0
15,0,23,3157,57,46,22,4,0,195.35,0
15,0,23,15510,222,0,72,2,0,707.94,0
15,0,25,925,29,7,5,3,1,66.16,0
15,0,26,1415,32,7,11,2,0,96.615,0
